timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567425520072,3456,TwentyKBFile,200,OK,Users 1-3975,text,true,,20721,127,2155,2155,http://127.0.0.1:8080/20kbyte.html,3456,0,3455
1567425520075,3454,TwentyKBFile,200,OK,Users 1-3983,text,true,,20721,127,2153,2153,http://127.0.0.1:8080/20kbyte.html,3454,0,3454
1567425520074,3455,TwentyKBFile,200,OK,Users 1-3981,text,true,,20721,127,2153,2153,http://127.0.0.1:8080/20kbyte.html,3455,0,3455
1567425520075,3454,TwentyKBFile,200,OK,Users 1-3982,text,true,,20721,127,2152,2152,http://127.0.0.1:8080/20kbyte.html,3454,0,3454
1567425520074,3456,TwentyKBFile,200,OK,Users 1-3980,text,true,,20721,127,2150,2150,http://127.0.0.1:8080/20kbyte.html,3456,0,3455
1567425520074,3456,TwentyKBFile,200,OK,Users 1-3979,text,true,,20721,127,2150,2150,http://127.0.0.1:8080/20kbyte.html,3456,0,3455
1567425520073,3457,TwentyKBFile,200,OK,Users 1-3977,text,true,,20721,127,2149,2149,http://127.0.0.1:8080/20kbyte.html,3457,0,3456
1567425520073,3457,TwentyKBFile,200,OK,Users 1-3978,text,true,,20721,127,2147,2147,http://127.0.0.1:8080/20kbyte.html,3457,0,3456
1567425520076,3455,TwentyKBFile,200,OK,Users 1-3986,text,true,,20721,127,2146,2146,http://127.0.0.1:8080/20kbyte.html,3455,0,3454
1567425520076,3455,TwentyKBFile,200,OK,Users 1-3985,text,true,,20721,127,2146,2146,http://127.0.0.1:8080/20kbyte.html,3455,0,3454
1567425520075,3456,TwentyKBFile,200,OK,Users 1-3984,text,true,,20721,127,2146,2146,http://127.0.0.1:8080/20kbyte.html,3456,0,3455
1567425520077,3455,TwentyKBFile,200,OK,Users 1-3988,text,true,,20721,127,2143,2143,http://127.0.0.1:8080/20kbyte.html,3455,0,3455
1567425520076,3456,TwentyKBFile,200,OK,Users 1-3987,text,true,,20721,127,2143,2143,http://127.0.0.1:8080/20kbyte.html,3456,0,3456
1567425520077,3455,TwentyKBFile,200,OK,Users 1-3989,text,true,,20721,127,2142,2142,http://127.0.0.1:8080/20kbyte.html,3455,0,3455
1567425520079,3456,TwentyKBFile,200,OK,Users 1-3992,text,true,,20721,127,2140,2140,http://127.0.0.1:8080/20kbyte.html,3456,0,3455
1567425520079,3456,TwentyKBFile,200,OK,Users 1-3994,text,true,,20721,127,2140,2140,http://127.0.0.1:8080/20kbyte.html,3456,0,3455
1567425520080,3455,TwentyKBFile,200,OK,Users 1-3995,text,true,,20721,127,2140,2140,http://127.0.0.1:8080/20kbyte.html,3455,0,3454
1567425520079,3456,TwentyKBFile,200,OK,Users 1-3993,text,true,,20721,127,2137,2137,http://127.0.0.1:8080/20kbyte.html,3456,0,3455
1567425520078,3457,TwentyKBFile,200,OK,Users 1-3991,text,true,,20721,127,2137,2137,http://127.0.0.1:8080/20kbyte.html,3457,0,3456
