timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567591661056,71,TwentyKBFile,200,OK,Users 1-4586,text,true,,20766,127,1062,1062,http://127.0.0.1:8080/20kbyte.html,71,0,5
1567591661053,74,TwentyKBFile,200,OK,Users 1-4578,text,true,,20766,127,1062,1062,http://127.0.0.1:8080/20kbyte.html,74,0,4
1567591661049,78,TwentyKBFile,200,OK,Users 1-4566,text,true,,20766,127,1059,1059,http://127.0.0.1:8080/20kbyte.html,78,0,3
1567591661052,75,TwentyKBFile,200,OK,Users 1-4575,text,true,,20766,127,1059,1059,http://127.0.0.1:8080/20kbyte.html,75,0,3
1567591661053,74,TwentyKBFile,200,OK,Users 1-4577,text,true,,20766,127,1059,1059,http://127.0.0.1:8080/20kbyte.html,74,0,3
1567591661052,76,TwentyKBFile,200,OK,Users 1-4574,text,true,,20766,127,1055,1055,http://127.0.0.1:8080/20kbyte.html,76,0,3
1567591661053,75,TwentyKBFile,200,OK,Users 1-4576,text,true,,20766,127,1055,1055,http://127.0.0.1:8080/20kbyte.html,75,0,3
1567591661055,73,TwentyKBFile,200,OK,Users 1-4583,text,true,,20766,127,1055,1055,http://127.0.0.1:8080/20kbyte.html,73,0,3
1567591661057,71,TwentyKBFile,200,OK,Users 1-4588,text,true,,20766,127,1053,1053,http://127.0.0.1:8080/20kbyte.html,71,0,5
1567591661057,71,TwentyKBFile,200,OK,Users 1-4589,text,true,,20766,127,1053,1053,http://127.0.0.1:8080/20kbyte.html,71,0,5
1567591661057,72,TwentyKBFile,200,OK,Users 1-4590,text,true,,20766,127,1051,1051,http://127.0.0.1:8080/20kbyte.html,72,0,5
1567591661056,74,TwentyKBFile,200,OK,Users 1-4585,text,true,,20766,127,1051,1051,http://127.0.0.1:8080/20kbyte.html,74,0,4
1567591661058,72,TwentyKBFile,200,OK,Users 1-4593,text,true,,20766,127,1051,1051,http://127.0.0.1:8080/20kbyte.html,72,0,5
1567591661059,72,TwentyKBFile,200,OK,Users 1-4595,text,true,,20766,127,1050,1050,http://127.0.0.1:8080/20kbyte.html,72,0,5
1567591661059,72,TwentyKBFile,200,OK,Users 1-4596,text,true,,20766,127,1050,1050,http://127.0.0.1:8080/20kbyte.html,72,0,5
1567591661063,68,TwentyKBFile,200,OK,Users 1-4608,text,true,,20766,127,1051,1051,http://127.0.0.1:8080/20kbyte.html,68,0,8
1567591661065,67,TwentyKBFile,200,OK,Users 1-4611,text,true,,20766,127,1049,1049,http://127.0.0.1:8080/20kbyte.html,67,0,7
1567591661061,71,TwentyKBFile,200,OK,Users 1-4600,text,true,,20766,127,1049,1049,http://127.0.0.1:8080/20kbyte.html,71,0,4
1567591661063,69,TwentyKBFile,200,OK,Users 1-4605,text,true,,20766,127,1049,1049,http://127.0.0.1:8080/20kbyte.html,69,0,6
1567591661063,69,TwentyKBFile,200,OK,Users 1-4606,text,true,,20766,127,1049,1049,http://127.0.0.1:8080/20kbyte.html,69,0,7
1567591661061,71,TwentyKBFile,200,OK,Users 1-4599,text,true,,20766,127,1049,1049,http://127.0.0.1:8080/20kbyte.html,71,0,5
1567591661061,72,TwentyKBFile,200,OK,Users 1-4601,text,true,,20766,127,1045,1045,http://127.0.0.1:8080/20kbyte.html,72,0,6
1567591661066,68,TwentyKBFile,200,OK,Users 1-4616,text,true,,20766,127,1045,1045,http://127.0.0.1:8080/20kbyte.html,67,0,8
1567591661066,68,TwentyKBFile,200,OK,Users 1-4615,text,true,,20766,127,1045,1045,http://127.0.0.1:8080/20kbyte.html,68,0,8
1567591661065,69,TwentyKBFile,200,OK,Users 1-4612,text,true,,20766,127,1045,1045,http://127.0.0.1:8080/20kbyte.html,69,0,8
1567591661065,69,TwentyKBFile,200,OK,Users 1-4613,text,true,,20766,127,1044,1044,http://127.0.0.1:8080/20kbyte.html,69,0,8
1567591661073,62,TwentyKBFile,200,OK,Users 1-4638,text,true,,20766,127,1042,1042,http://127.0.0.1:8080/20kbyte.html,62,0,11
1567591661073,63,TwentyKBFile,200,OK,Users 1-4641,text,true,,20766,127,1043,1043,http://127.0.0.1:8080/20kbyte.html,63,0,12
1567591661067,69,TwentyKBFile,200,OK,Users 1-4620,text,true,,20766,127,1043,1043,http://127.0.0.1:8080/20kbyte.html,69,0,9
1567591661075,61,TwentyKBFile,200,OK,Users 1-4646,text,true,,20766,127,1043,1043,http://127.0.0.1:8080/20kbyte.html,61,0,11
1567591661082,54,TwentyKBFile,200,OK,Users 1-4665,text,true,,20766,127,1043,1043,http://127.0.0.1:8080/20kbyte.html,54,0,10
1567591661081,55,TwentyKBFile,200,OK,Users 1-4663,text,true,,20766,127,1043,1043,http://127.0.0.1:8080/20kbyte.html,55,0,10
1567591661084,52,TwentyKBFile,200,OK,Users 1-4672,text,true,,20766,127,1043,1043,http://127.0.0.1:8080/20kbyte.html,52,0,9
1567591661077,60,TwentyKBFile,200,OK,Users 1-4653,text,true,,20766,127,1038,1038,http://127.0.0.1:8080/20kbyte.html,60,0,11
1567591661082,55,TwentyKBFile,200,OK,Users 1-4666,text,true,,20766,127,1038,1038,http://127.0.0.1:8080/20kbyte.html,55,0,10
1567591661086,53,TwentyKBFile,200,OK,Users 1-4678,text,true,,20766,127,1041,1041,http://127.0.0.1:8080/20kbyte.html,53,0,8
1567591661083,57,TwentyKBFile,200,OK,Users 1-4671,text,true,,20766,127,1041,1041,http://127.0.0.1:8080/20kbyte.html,56,0,9
1567591661087,53,TwentyKBFile,200,OK,Users 1-4683,text,true,,20766,127,1041,1041,http://127.0.0.1:8080/20kbyte.html,52,0,7
1567591661086,55,TwentyKBFile,200,OK,Users 1-4679,text,true,,20766,127,1040,1040,http://127.0.0.1:8080/20kbyte.html,55,0,8
1567591661084,57,TwentyKBFile,200,OK,Users 1-4673,text,true,,20766,127,1040,1040,http://127.0.0.1:8080/20kbyte.html,57,0,9
1567591661085,56,TwentyKBFile,200,OK,Users 1-4676,text,true,,20766,127,1040,1040,http://127.0.0.1:8080/20kbyte.html,56,0,9
1567591661087,54,TwentyKBFile,200,OK,Users 1-4682,text,true,,20766,127,1040,1040,http://127.0.0.1:8080/20kbyte.html,54,0,7
1567591660982,159,TwentyKBFile,200,OK,Users 1-4385,text,true,,20766,127,1040,1040,http://127.0.0.1:8080/20kbyte.html,159,0,112
1567591661087,54,TwentyKBFile,200,OK,Users 1-4684,text,true,,20766,127,1040,1040,http://127.0.0.1:8080/20kbyte.html,54,0,7
1567591661087,56,TwentyKBFile,200,OK,Users 1-4685,text,true,,20766,127,1037,1037,http://127.0.0.1:8080/20kbyte.html,56,0,7
1567591661088,55,TwentyKBFile,200,OK,Users 1-4686,text,true,,20766,127,1039,1039,http://127.0.0.1:8080/20kbyte.html,55,0,6
1567591660882,263,TwentyKBFile,200,OK,Users 1-4238,text,true,,20766,127,1042,1042,http://127.0.0.1:8080/20kbyte.html,263,0,212
1567591660984,161,TwentyKBFile,200,OK,Users 1-4389,text,true,,20766,127,1042,1042,http://127.0.0.1:8080/20kbyte.html,161,0,110
1567591660880,266,TwentyKBFile,200,OK,Users 1-4230,text,true,,20766,127,1042,1042,http://127.0.0.1:8080/20kbyte.html,266,0,215
1567591661093,54,TwentyKBFile,200,OK,Users 1-4691,text,true,,20766,127,1042,1042,http://127.0.0.1:8080/20kbyte.html,53,0,3
1567591661093,54,TwentyKBFile,200,OK,Users 1-4690,text,true,,20766,127,1042,1042,http://127.0.0.1:8080/20kbyte.html,53,0,3
1567591661093,54,TwentyKBFile,200,OK,Users 1-4688,text,true,,20766,127,1040,1040,http://127.0.0.1:8080/20kbyte.html,54,0,3
